text,label
"Hi to all out there.  We have this problem, and I'm not certain I'm solving itin the correct way.  I was wondering if anyone can shed light on this, or pointme in the right place to look...We have an X-ray imaging camera and a metallic tube with a cylindrical holepassing through it at a right angle to the tube's axis:                                                          |                                     ||                   [ image                                                          |  X-ray source ]                     ||                   | screen                            metallic || tube              |                                     ||                   |                                                          |We know source--screen centre distance, radius of the tube, radius of the hole.We do some calculations based on the image of the hole on the screen.  However,the calculations are mathematically highly complex, and must assume that theobject's hole projects an image (resembling an ellipse if the tube is notparallel to the screen) in the centre of the screen.  However, it is unlikelythat the object is placed so conveniently.  Firstly, we must transform the major and minor axis of the ellipse.  I cannotknow what the angle between the tube and screen is.  Do I have to assume thatthey are parallel to do the transformation?  How do I do this transformation?Secondly, there is a distortion of the image due to the screen being planar(the source--screen distance increases as we move away from the centre of thescreen).  How can I compensate the ellipse's axis for this image distortion?So, please can anyone give us a few pointers here?  How do we transform theimage so it appears as it would if it were in the centre of the screen, and howdo I deal with distortion due to the shape of the screen?We'd appreciate any help, either posted or emailed.Thanks in advance, Simon.",1
"Well, my 14inch VGA 1024x758-interlacing 2.5 year old no brand monitor justbit the bullet. I pressed the power switch and a few seconds later, the powerlight went out with a POP. Gawd, it's only been two and half years.How long would normal monitors last? I think the problem with my monitor isthe power switch... but the image was getting pretty dim anyway (I needed tohave my contrast all the way to the max...). And the screen did flicker fromtime to time. Is this normal (hehehe) or do I just have the worst of luck???Question: What do I do now???? Buy a new one? Get it fixed? Save up for a*really* good one and get by with a cheap EGA monitor for now? I rather savemy money to upgrade my 386SX to 486-66 though...Thanks!",13
"Hi there,	Does anyone know about any greek database/word processor thatcan do things like count occurrences of a word, letter et al?	I'm posting this up for a friend who studies greek.Thanks,Nico.P.S.	Can you email as I seldom look into usenet nowadays.--+--------------------------------------+-------------------------------------++--------------------------------------+-------------------------------------+",7
"Hi there again...I still have a few tapes left...As before they are $2.50 each (postage paid).Multiple orders appreciated, but not necessary...Package deals welcome...Thanks...Chris Bray",16
"Reduced Prices! I have a list of things forsale on behalf of my brother, who's moving (movedalready)								Offer:1) Black and Decker Duster Plus (Portable Hand Vaccum)	 	purchased for $32, 					  $122) SR-1000 Dual Cassette Portable Player, AM/FM5-Band graphics Equalizer, high speed dubing, Duo Tape.Tape deck A, seems to have lost treble sound. But, I bet  it's fixable.	purchased for $80					  $253)Monolux Zoom MicroScope, up to 1200X magnificationMade in Japan, includes case and accessories	purchased for $50					  $204)Sunbeam 1400 Hair Dryer, the dryer you put your head under/into. You know, the ones you see in the salons.(Don't ask me why my bro had it)	purchased for $60				          $245)Everylast Speed Bag, all leather. Brand new, never used								  $106)Osterizer Pusle Matic Blender, with 10 speeds and a cookbook, 5 years old					  $10	purchased for $508)Binolux Binoculars . 7x35, extra wide angle525ft. at 1000yds. with case. very new.		                  $209)Proctor and Silex Spray,Steam and Dry Iron.very new.							  $10Any questions, contact me thru e-mail and I will reply expeditouslyAnd always, S+H are not included, so please consider this.And lastly, I'm a very reasonable.Very Reasonable.",16
"In <sfnNTrC00WBO43LRUK@andrew.cmu.edu> ""David R. Sacco"" <dsav+@andrew.cmu.edu> Yes.MAC--****************************************************************                                                    Michael A. Cobb ""...and I won't raise taxes on the middle     University of Illinois    class to pay for my programs.""                 Champaign-Urbana          -Bill Clinton 3rd Debate             cobb@alexia.lis.uiuc.edu",0
"Hi netters,	I am currently doing some investigations on ""Developable Surface"".Can anyone familiar with this topic give me some information or sourceswhich can allow me to find some infomation of developable surface?	Thanks for your help!",1
"The final stages of denial... I can hardly imagine what the resultwould have been if the Clinton administration had actually supportedthis plan, instead of merely acquiescing with repugnance as they've soobviously doing.  I don't believe the chip originated with the Clintonadministration either, but the Clinton administration has embraced itand brought it to fruition.Both of the major parties have what they consider excellent reasonsfor limiting your freedoms and violating your privacy, and even seemto feel that they're doing you a favor.  If this is really surprisingto anyone it means they've been willfully ignoring quite a bit ofprevious evidence.  There's only one political party (not callinganarchists a party) that considers your freedom and privacy goalsworthy in and of themselves.  If you're voting for the big two, you'resupporting a reduction of those rights (given their goals and theirhistories), regardless of whether you personally support thatreduction.  To paint Clinton and Gore as unwitting tools is reallystretching things.",3
"As has been noted before, there is the distinction between _motivation_and _method_.  No experimental result should be accepted unless it isdescribed in sufficient detail to be replicated, and the replicationsdo indeed reproduce the result.  No theoretical argument should beaccepted unless it is presented in sufficient detail to be followed, andreasonable, knowlegeable, people agree with the force of the logic.But people try experiments, and pursue arguments, for all sorts of crazyreasons.  Irrational motivations are not just curiousities; they are alarge part of the history of science.There are a couple of negative points to make here:1) A theory of qi could, conceivably, become accepted without directverification of the existence of qi.  For example, quarks are an acceptedpart of the standard model of physics, with no direct verification.  Whatwould be needed would be a theory, based on qi, that predicted medicalreality better than the alternatives.  The central theoretical claim couldlie forever beyond experiment, as long as there was a sufficient body ofexperimental data that the qi theory predicted better than any other.(I wouldn't hold my breath waiting for the triumph of qi, though.I don't think that there is even a coherent theory based on it, much lessa theory that explains anything at all better than modern biology.  And itis hard to imagine a qi theory that would not predict some way of ratherdirectly verifying the existence of qi.)2) Science has not historically progressed in any sort of rationalexperiment-data-theory sequence.  Most experiments are carried out, andinterpreted, in pre-existing theoretical frameworks.  The theoreticalcontroversies of the day determine which experiments get done.  Overall,there is a huge messy affair of personal jealousies, crazy motivations,petty hatreds, and the like that determines which experiments, and whichcomputations, get done.  What keeps it going forward is the criticalfunction of science: results don't count unless they can be replicated.The whole system is a sort of mechanism for generate-and-test.  The generatepart can be totally irrational, as long as the test part works properly.Pasteur could believe whatever he liked about chemical activity and crystals;but even Mitscherlich had to agree that racemic acid crystals were handed;that when you separate them by handedness, you get two chemicals that rotatepolarized light in opposite directions; and the right-rotating version wasindistinguishable from tartaric acid.  Pasteur's irrational motivation hadled to a replicable, and important, result.This is where Lysenko, creationists, etc. fail.  They have usually noteven produced coherent theories that predict much of anything.  When theirtheories do predict, and are contradicted by experiment, they do notconcede the point and modify their theories; rather they try to suppressthe results (Lysenko) or try to divert attention to other evidence theythink supports their position (creationists).",5
"Reposting and summarizing, for your information or additional comment.*** THIS IS LONG ***I have 16MB of memory on my 386SX (25 MHz), an Intel math coprocessor, anda 120MB hard drive with 20MB free (no compression).  I have been runningMathcad 3.1, under Windows 3.1 in enhanced mode, with a 5MB RAM drive,2MB/1MB Smart drive, and no swap file (permanent or temporary) forseveral months.I am interested in the faster Mathcad 4.0, but I am concerned about reportedswap file requirements and the legitimacy of Mathsoft's claim about increasedspeed.TO 386SX USERS:  Will Mathcad 4.0 run without a swap file, or insist that I use a swap file?So far, in response to a less detailed description of my setup, or inunrelated postings, the more informed answers, on the net or by E-mail,appear to be:  1) by fuess@llnl.gov (David A. Fuess) >>   >> According to Mathsoft, no. Mathcad uses the swap file extensively so as   >> not to overburden the physical resources. They say this is actually a   >> win32s feature. A figure of 10MB was indicated to me as a minimum. But   >> you might try anyway!  2) by bert.tyler@satalink.com (Bert Tyler) >>   >> I'm not all that certain that Mathcad is the culprit here.   >>   >> I have a 486/66DX2 with 16MB of main memory (less 2MB for a RAMdisk and   >> a bit for a DOS session that is opened as part of the startup process),   >> which I have been running without any swapfile.  When I installed the   >> WIN32s subsystem from the March Beta of the NT SDK, the WIN32s subsystem   >> itself demanded the presence of a swapfile.  The only WIN32s program   >> I've run to date is the 32-bit version of Freecell that came with that   >> subsystem.   >>   >> I gave Windows a small temporary swapfile (I'm leery of files that must   >> remain in fixed locations on my hard disk), and all seems well.  3) by bca@ece.cmu.edu (Brian C. Anderson) >>   >> What is Win32?  I upgraded to Mathcad 4.0 and it installed a directory for   >> Win32 under \windows\system .  During the upgrade it told me that win32   >> was required.  4) by case0030@student.tc.umn.edu (Steven V Case-1) >>  >> MathCad 4.0 makes use of the Win32s libraries.  You've probably  >> heard about Win32s, it is a 32-bit Windows library that provides  >> much of the Windows NT functionality (no support for threads and  >> multitasking and such) but can be run under Windows 3.1.  5) by rhynetc@zardoz.chem.appstate.edu (Thomas C. Rhyne) >>   >> I also have 16 Mb of ram, and indeed Mathcad 4.0 insisted on a permanent   >> swapfile; it would not run otherwise.  6) by bishop@baeyer.chem.fsu.edu (Greg Bishop) >>   >> 3) MathCAD absolutely requires 4MB RAM (with 12MB swap file) or 8MB RAM   >> (with 8MB swap file).  It will give you a not enough memory error if the   >> swap file is less than 8MB.  It is a MAJOR resource hog.  If you do not   >> load the symbolic processor or the smart math, it takes about 5MB of RAM   >> (real or virtual) just to load (again, due to the win32s libraries.*********************************************************************************                                                                              ** So it seems that in addition to the system requirements shown on Mathsoft's  ** advertisement for 4.0, that you need a swap file, possibly as big as 12MB.   ** Looks like I would just need an 8MB swap file, and would need to choose (or  ** can I?) between a faster permanent swap file, or a slower temporary swap file**                                                                              ** Apparently a Win32 subsystem ships with Mathcad 4.0 - how much disk space    ** does this require?                                                           **                                                                              *********************************************************************************I also received these answers:  1) by mfdjh@uxa.ecn.bgu.edu (Dale Hample) >>   >> If you've got 16 megs of RAM, why not configure 10megs as a ram disk for   >> Mathcad?  DOS 6 permits different bootup configurations.*********************************************************************************                                                                              ** Can Mathcad 4.0 + Win32 be configured to use such a RAM drive instead of a   ** swap file?  If not, I don't see how using DOS 6.0 for an alternate bootup    ** would provide Windows with this swap file.   Some time back I remember a     ** discussion about the issues of using a RAM drive to support a swap file,     ** but I thought this involved slower, < 8MB systems.                           **                                                                              ** I have DOS 6.0 but for various reasons have not yet done a full installation.**                                                                              ** By the way, is a full installation of DOS 6.0 required to avail oneself of   ** the ""alternate bootup"" feature?  Which files from the installation disks are ** required?                                                                    **                                                                              *********************************************************************************  2) by wild@access.digex.com (Wildstrom) >>   >> Presumeably, you mean without a _permanent_ swap file. If Windows needs a   >> swap file, it will upo and create one if a permanent one doesn't exist.   >> Permanent is generally faster though. I don't know why Mathcad wouldn't   >> be happy with either type--Ver. 3.0 is and so should any program conforming   >> to the Win specification.",12
"Here is the tollfree hotline for the Epilepsy Foundationof America - 1-800-EFA-1000.  They will be able to answeryour questions and send you information and references onseizure types, medication, etc.  They can also give you referencesfor a pediatric neorologist in your area.  Also ask for the number of your local Foundation who can put you in touch witha Parent Support Group and social workers.Good Luck.",5
"Pentium processors / motherboards are not available to the general public as of yet.  Intel has released them to companies such as Gateway and Dell to do testing, etc.  It'll be a while...",13
"Garrett, you are a really pathetic liar.Some of your charges are arguable, but most of them are obvious lies.I challenge you to present us with any evidence that Nixon stole,rigged a national election, never mind elections, or used the powersof his office for personal gain.You can't because there is absolutely no evidence that any of theseevents occurred.",10
So that's why the 13 newly independent states all had tax systems...,10
"Has anyone had any problems with their Duo Dock not ejecting the Duoproperly?When I first got it, the Duo would come out of the Dock a couple of incheswhen ejected, and I had to pull it the rest of the way. Nowadays (and I'vehad the system for 4 months), the Duo doesn't come out *at* *all* - despitethe fact that the mechanism makes all the appropriate noises, and I have tograb hold of it and pull it out myself. Is there a simple fix for this, ordo I have to return it to my Apple Dealer, where it will languish for weekswhile I have to make do with no colour display, no VRAM, no floppy orSCSI etc. (BTW, it's not that the Duo is locked into the Dock - it just doesn'twant to slide out any more).",14
There was a Volvo owner that had $3000 dollars worth of improvements to the looks of the car by hail :).,17
">Loud pipes are a biligerent exercise in ego projection,No arguements following, just the facts.I was able to avoid an accident by revving my engine and having my*stock* Harley pipes make enough noise to draw someones attention.I instinctively revved my engine before I went for my horn. Don't knowwhy, but I did it and it worked. Thats rather important.I am not saying ""the louder the pipes the better"". My Harley is loudand it gets me noticed on the road for that reason. I personally donot feel it is to loud. If you do, well thats to bad; welcome to America - ""Home of the Free, Land of the Atlanta Braves"".If you really want a fine tuned machine like our federal governmentto get involved and pass Db restrictions; it should be generousenough so that a move like revving your engine will get you noticed.Sure there are horns but my hand is already on the throttle. Should weget into how many feet a bike going 55mph goes in .30 seconds; orhow long it would take me to push my horn button??And aren't you the guy that doesn't even have a bike???",18
"Wow.  So that's probably the reason why current assistant coach Drew Ramendahinted that he won't be back.  Thanks for the news, Mikko; can you (or anyof our Finnish netters) comment on Tichonov?",2
"No, you don't understand.  I said that I don't think people can discussthe subjective merits of religion objectively.  This should be obvious.People here have said that everyone would be better off without religion,but this almost certainly isn't true.But, guns and axes are tools, both of which have been used for murder.Should both be taken away?  That is to say, I don't think motto misusewarrants its removal.  At least not in this case.",0
"I seldom see any posts in this group. Is anyone out there in Christendomlistening? If so, why don't we get some dialog going here?Here's a topic to get things started. My daughter's Christian school sendshome a weekly update on school related topics. This week they sentsomething *very* interesting. It was an article written by the leader of anational (US) Christian school organization about a trip he recently madeto Jerusalem. While there, he was introduced to one of the rabbis who isworking on a project to rebuild the Temple at Jerusalem. The articleincluded photos of the many furnishings that have already been made inpreparation for furnishing the rebuilt temple according to thespecifications given in the Bible. What was even more striking is the fact that the plans for the temple arecomplete and the group is only awaiting permission from the Israeligovernment before beginning the building. The other startling fact is thevery recent archeological discovery that the original site of the temple isunoccupied and available for building. Previously it has been thought thatthe original site was underneath what is now a mosque, making rebuildingimpossible without sparking a holy war. Now it appears that nothing stands in the way of rebuilding and resumingsacrifices, as the Scriptures indicate will happen in the last days.Although the Israeli government will give the permission to start, I thinkit is the hand of God holding the project until He is ready to let ithappen. Brothers and sisters, the time is at hand. Our redemption isdrawing near. Look up!",7
